SNR_dB,Clip_V,EVM_dB,PAPR_dB,P_rx_dBm,Optimal_Bias_V
32.10964290346792,3.851949667901681,31.149048817398896,8.315577221587565,-25.431339364032787,1.2177355795836742
33.26533902882103,3.960467948080199,25.186959862577957,9.749047464070248,-28.86354303998877,1.3345332661820255
12.004631643612331,3.908212975507898,19.511111294149032,6.1732576155944185,-26.72694230416014,1.206757792981484
21.663242623659556,3.806529312086124,11.41286560970156,8.62182860180365,-22.54135082021592,1.3109957300521082
13.188872556983904,2.511260846731989,26.941844369201167,9.5930996178367,-28.808527474272477,1.3551125950681036
35.080463661640266,2.844924948101197,18.20504376344044,11.804253191869186,-15.429138415703434,1.3662364032679235
29.624029772415,3.1746135874591874,21.694406624650867,11.262099369706029,-17.27411896685571,1.2458937451168397
20.38538115921034,2.826982478569139,27.04321092637836,7.684451717655949,-28.267353321350114,1.224580376107476
11.591650259817166,3.887350500395822,32.79436367560357,9.043260624173548,-32.5641209224613,1.2788980349486108
18.89049290164929,2.823383810624887,30.63592289012496,6.338486235960548,-34.99549902540093,1.2107981743244394
20.61155299002253,2.345580216963343,21.26492822759,7.444526488906843,-20.082028690462774,1.37073036390091
31.43528530206231,2.99760113012076,19.694578936159477,10.64913520840854,-29.71590633865878,1.2835598271662196
29.201039486048995,4.449786081955951,15.994493471101189,6.739884073652068,-34.68543824746152,1.300766268419247
36.04629241970277,2.56470353233394,19.310668779399208,7.54614314900374,-26.022868235199432,1.4160822512630833
25.156876982688846,3.530396647358073,12.776159682297456,11.664255010414848,-10.950038442064166,1.430058851579439
14.12684455069239,3.082432624599265,34.27763770911886,10.943134802954749,-17.751429809254567,1.2711655000129671
31.53261349699727,2.1775614191233164,24.34793609898947,10.690966275893471,-13.55590742693855,1.36911652707305
33.31520435687255,3.219691514995149,13.195146069880323,11.187344941812942,-31.381522543481747,1.3392069000273252
27.67105186028653,3.755410821620781,18.820150231647645,10.497634119494125,-33.16779613451409,1.3963182071355122
34.05526378747801,3.2830499395695467,23.6759785905164,6.72351729670941,-34.71175591225694,1.2653750621762818
25.38590565978264,4.180265159366453,23.32214091602174,9.099367958911388,-11.108442749512822,1.1600963021610975
26.380116818126275,2.7223425416439566,10.88758421796581,8.665463524813932,-27.49493161616129,1.3280644329796016
22.62181839992928,2.215622928259912,33.771025855727785,7.86690946962228,-23.51237644147855,1.375496391735168
10.546219792668788,4.341414029145016,16.884392036873614,11.004242458317632,-25.136909409955635,1.384379858201766
13.85333611528652,2.9454908738205474,10.40461672329728,8.784835214245401,-16.73857661517852,1.2633868845404437
11.46212584832818,3.441013878634084,11.911100223757062,6.361785608145298,-27.250877951181423,1.3531147846517957
29.89427574515554,3.98000781532549,24.50487258119942,7.649793502321609,-21.613677934648717,1.3995083493716922
18.69669882061641,2.810784159688952,13.444638016877422,7.37172634817667,-10.110443376113311,1.2637729806535802
25.63874697232548,3.790411345444028,11.043119821337582,11.3248733088677,-23.89841121639409,1.4235904250185436
37.52229068539942,2.33854712454457,19.490661660317784,9.884628603834,-21.21821148250611,1.314662175282749
18.075806555173315,2.728234368013763,25.56902980850472,9.362257595292451,-22.43679844222905,1.274777642979411
21.360592460881914,2.3617765903413,12.79599512104031,9.03989545007223,-14.920346046599196,1.2547709623638958
33.319039047622965,4.028076396003394,17.83319580378289,9.900678165248792,-28.329008649160624,1.1911048231115535
16.516798271305774,2.556623088066964,20.44401679061356,10.529253280662749,-30.739049596430075,1.3257335620560962
12.683641556903932,3.793508888513026,13.98650244466918,9.32630823498906,-16.14767104337845,1.1966933339356969
18.925662730559047,4.358245993114132,22.651847461667757,11.629712490915663,-24.609545340783644,1.2844711271523646
14.717035259279177,3.3194305226721923,12.130352172544272,11.861005023902308,-12.15684977558282,1.2064443308504775
38.38298463806092,3.3500729806517198,11.162962408626717,11.972053899652938,-18.89601785516506,1.2851491528568797
35.166049247763524,3.1525839202445303,22.99588417887837,10.016346660531868,-20.89142220720644,1.374044988289011
28.64906265515647,2.814725358484107,16.19742431877189,11.59572280053527,-33.23857362935307,1.380978314359494
36.64068947196986,3.1891375773122927,12.384345197450688,8.42687817184773,-16.73970237155505,1.5564474404013453
33.739236396660466,3.5070188306668983,20.597814687190805,11.15755434748431,-17.848990862176045,1.4248592791115495
16.28840804721324,4.464978930426648,32.87851848793487,11.455045792438083,-18.99820188782113,1.3478969373875886
36.651316286478185,4.344411398295561,28.104811166353876,11.424842833993656,-28.30226191073274,1.4082619693982796
26.07879872559193,4.155382395732804,30.39039788367569,10.98507769745029,-11.331516958138888,1.3619012127797754
34.766965817194844,4.222826339262146,31.79784971896591,8.439594969847501,-26.9586218241795,1.2832254892527488
36.87507839665896,3.169622958230107,34.31569353491047,6.953444891884406,-31.194226081151644,1.325740594828366
19.07339348503771,3.643610817943662,29.081164337854325,8.003738138066675,-10.319971126624656,1.2308178432185932
14.292631603169152,4.237666807340535,25.210198048486998,10.60373141578856,-16.343843021905798,1.43049054923816
17.0785056620883,2.9823769124783825,19.13564700755618,7.3973130679798516,-24.630327941845465,1.3656248818987935
23.103532772284144,4.404406195863672,14.541080913942904,8.869632388955834,-11.60208922778233,1.319557728077191
34.83360681335031,3.039465155172957,27.16649684958236,9.392397107908032,-32.72206564084507,1.3357354080281847
36.588635629864434,3.502706663483039,34.87374965304855,9.623151374627252,-32.808469589336056,1.3307314390930924
9.576307927239329,3.77451178318093,21.68396711547297,11.614353290272792,-17.938724534285363,1.299410031487112
24.440722087676043,4.376480032689846,28.09198420232019,9.968958122485905,-30.550698790528912,1.3621661083717944
22.29573111815329,2.611540685130665,22.377311249828903,10.717792896463813,-12.071512120167895,1.3954595906000835
16.793044675138844,3.8653274455966056,20.798335584086917,9.4912700873498,-13.991020642528229,1.174090962709133
13.167380262363304,3.3020389653602056,20.25764033899788,11.00148191317178,-27.34081939747034,1.33013494608434
20.506869151091266,2.6713928515516026,22.61561707329244,7.581981678418577,-12.779010443265744,1.429181992376732
37.43512307525014,3.941517099490977,19.172391546634376,7.259266030012736,-33.92780782481679,1.4039308284548435
20.27750690278961,3.3805557004346163,28.719333045545195,11.557920292547818,-21.284053681562654,1.1736326432814546
25.99989069169898,3.652434551624189,31.856800664787915,10.16088525814427,-11.61093065727917,1.2876349906916238
30.51845834120365,2.8072526714447523,32.072132666129605,10.029153462349328,-13.615425526607543,1.218172354734404
20.505796548591093,3.2031848795690125,15.692467835645648,8.803771431770699,-26.098166904975123,1.3787612360471004
39.7674665713059,3.543385627470168,32.39772846828727,8.260183555761063,-30.42823911913413,1.4448073856617665
39.42009453429956,3.01227703567461,18.538780796377623,9.334147166871832,-29.736485289906387,1.3607171553812292
18.181001189428777,2.495931349619253,17.73269163713244,6.723398096530003,-22.13730304803987,1.3628815346757832
24.561940866555187,4.40410123078826,28.1689014349559,8.728275366498647,-20.08067640408815,1.3047517765965655
19.965491661449747,3.2786688501065435,17.617408502157236,8.732206226792886,-34.17964208440909,1.4776468519483947
18.97589129007197,3.834800925719251,11.324160140242752,9.230019077665592,-24.6612110191278,1.2041284229135951
10.237009995429494,3.0276179838901456,19.3404443077577,9.808113686203214,-14.240322108902388,1.1959619540201103
28.242399727418796,2.887829410064291,28.036640008958724,11.743910195912171,-23.891776244105078,1.3509529790048214
25.40946478781105,3.0179107461678125,18.17396050675441,9.913014762550542,-30.770615226264734,1.383504028902138
10.88166292219373,3.0229916094641247,25.738976399878663,11.302350911720469,-11.12849267452258,1.2896720567069415
19.162931780418027,3.3604502898548843,26.50298610657826,9.337823168814982,-28.343111501838333,1.4447365221384922
37.75619398130048,3.358674674953408,28.343400293158904,9.76156729576494,-15.039293359148488,1.2698112230846224
16.349720255475514,3.242884539707179,32.42826165777341,6.419021718657418,-30.15514584152663,1.2979723603738178
15.173242379228428,2.3369644622935954,20.814112481710787,6.799582337306493,-24.42068176946025,1.3963709898351118
24.492322168545805,3.2401886962513275,14.160801916561429,9.47802261118524,-22.739436505629705,1.3489924487226652
39.47445257845478,2.422759751051629,17.973142885797238,8.374277219748176,-22.48411760129389,1.2701584832319064
17.82787446619839,2.315339465739413,20.80418137934965,10.792863119193012,-22.08815329748238,1.3803569069031922
30.45206178897673,4.331614293352919,27.84728673320283,9.259067249245057,-29.37631148275597,1.3455550181203908
32.723645850352625,3.5123750328692607,10.328053139040838,11.293746233708028,-22.10211195097912,1.19836640788609
16.648375635081305,3.648725145311461,17.894634585996975,11.833990070773748,-22.957181153056144,1.2983571599589232
31.88028192229544,3.0044841758334093,29.49606452548292,6.88581111072891,-29.782012571843417,1.3063869617055537
21.19185347633838,4.27245222978716,26.771442583267383,8.36896650993376,-10.29521101240723,1.186282358921812
29.23103961315259,3.5948262239491635,28.293499339640128,9.989886151428184,-13.360915180336246,1.3878370073251804
29.216017821998,3.9229246738089687,30.29526923597987,7.832932532402098,-12.810591224437925,1.216918910917934
26.307847514848746,2.9214061725692844,29.58089297194906,7.602194026328971,-17.860723740427627,1.288580456015486
12.660168291553308,4.400029702047814,27.054579153819454,10.88243136377302,-31.00257423270609,1.3273248374488336
35.18285054567557,4.051153225395788,20.991538309264765,11.882270814352458,-20.79769840250628,1.381345116255423
19.200678318543467,4.13487115753636,34.58995822195385,10.642819987484888,-14.464009209315346,1.4010312911719425
14.912305142564506,2.4304856685643856,24.226829889751844,9.14205973682468,-34.03158778278344,1.3068930638754597
11.43712561834777,2.6774080196780488,15.069230234220978,8.655067391671889,-22.603922417809507,1.2714579445175749
26.82078567940119,2.7140664992089425,17.32032137761961,9.23788632318219,-25.096928000127047,1.296157348286435
29.45734478237613,2.677273058117178,27.339061399261748,8.777038213126415,-29.69688175851741,1.3859053986189909
9.992266860211616,4.13852040526072,33.118489129986585,9.017328340714007,-25.54374990586706,1.2807965964015608
24.751445774064702,2.0797119880214803,14.468003230147438,7.220718303175366,-10.41256222826368,1.1101844231379765
16.54309951882072,2.1902499724519355,12.058662393644658,11.422451695855964,-16.91891684095556,1.4523564137548863
29.09776133783944,2.6847871765747597,32.03827620105015,10.527210009139608,-27.511572999626463,1.361761583481681
14.464703781648309,2.499682436623609,32.881949472820864,10.08586453615932,-19.86612371297926,1.353480551177991
30.22113816209359,2.579649034707121,16.909483632897487,11.69954982584684,-28.83359399285801,1.2304628519854175
20.61119872825469,3.99485797313325,19.432143109281,7.706365991477028,-19.728902274393157,1.4311043945950317
37.80382728259308,3.4078164847301173,26.50469993744646,6.486956465361685,-12.595832762876707,1.415751878151047
14.718498679506167,2.01442665323242,18.24825052106187,10.95683196213199,-21.07808000143619,1.3127766155086933
19.764310508497296,3.0733069142604883,31.92896770675132,11.99050178189553,-16.66650061368293,1.3072922042944974
13.6909019293085,3.0197123171258973,12.689467567846568,9.470594628121196,-23.66652503209258,1.337352883249174
36.937318905900966,2.2848631736113587,10.94955552400488,6.352856327476092,-21.896902058400087,1.3119360576149293
35.34474994495134,3.690354471503643,15.212155168569735,10.682808240929647,-17.623123031128035,1.3957816633403823
17.735041875547427,3.755242970948728,17.152194455124224,6.4424942930750495,-14.68987487371507,1.343074120425011
29.72248953334953,3.802233047630244,12.823164782221877,9.240083917555689,-18.51371533686376,1.317680206445157
33.89970440286349,3.82117736389648,11.642260733516167,7.665194845263162,-10.562700152747674,1.2733277499431224
26.22919426071993,2.000132067330742,28.890192837544955,11.490160683554372,-14.504435305042932,1.3943876467006555
24.95086016453884,4.384802009616806,14.106914147556434,8.70798727955691,-15.57099488480312,1.1711500707615397
17.851168480203086,4.0355219176366575,32.8480549766576,11.39078009087132,-13.872460525474365,1.3713614460073913
12.395648426853077,4.259954241473213,19.1999915362024,7.794486511527405,-27.969726614391277,1.325697619620327
36.35538557745426,2.039108238268585,26.76514524303364,8.324175502928107,-24.19882115129048,1.2880362525329612
37.62185711703509,4.334646989464348,15.635052869220006,11.682715129482483,-20.888427040135237,1.2762366583977998
28.0715911177472,4.024471321720261,16.00806921229667,7.207886705589813,-23.44034203893286,1.3769575323044612
19.739945365618556,4.093047857396746,24.367730071689383,9.47100690990687,-13.813554544398006,1.3652137221239642
20.00179216225764,2.2332184618049213,24.01607312864965,8.331061971360668,-34.3232870580192,1.2654785223319522
31.304615595073585,3.846945072296494,29.218230700302037,10.645001310412365,-29.77061456917948,1.3644986533772898
35.93629931688174,4.399791724105228,28.94533264235665,6.775778227028145,-12.957336474953628,1.2138824813496785
37.48193616592855,3.6963683535454015,26.76719411659153,8.623289814028011,-33.52249655807582,1.4115444784365945
34.1245567737436,3.4264035115615163,21.228264147337278,10.19359576107158,-29.325292409780047,1.332651837046774
29.08993549840555,4.364074194372492,32.26600965701543,8.442097410036958,-26.218741740587845,1.2444369310504722
12.415068820470273,3.1073428043360902,25.56446225553247,6.35119043565226,-16.231485979707728,1.4035889432449056
14.897169913146362,3.498233915776197,34.75496226155893,10.230673568012064,-20.99548259582879,1.381255458192792
36.91325740114556,3.1908457337359155,30.48424544835897,9.0191899661099,-11.134882430491723,1.1136409238700191
28.751139172452778,4.332115553400747,11.107745280958156,6.067852120080604,-29.303124623175663,1.2876088347204275
10.252751405838438,2.1902118169137683,18.014847677007943,9.67593537137024,-13.196989875281766,1.2351623435947183
12.42179562702146,3.2527992520633706,24.296892911773792,11.519286135172718,-27.92716275626878,1.4155309781548944
29.13899684682658,3.717381103463596,28.03673844678718,6.666155689270134,-28.862543521835995,1.285876728030437
10.988390382076451,3.979766346055592,23.75841244404854,9.544027410055014,-22.54062004751623,1.2429501986094085
13.92100686090289,3.457546618610341,29.653260561554543,10.372013290575785,-33.219887368587656,1.380282210996789
27.257134767888065,4.2722943603036345,17.066391318933615,6.424642020841833,-25.39232467516792,1.2337469892709925
31.13781431511597,4.35497861720968,14.597801280820626,6.135692748985118,-26.10810079725641,1.2357213344811568
29.36824715731549,2.1607980579839587,11.347917094744252,8.785175199869684,-30.997461107455663,1.3574749838124438
16.102436181173548,3.005926348853436,24.33284361428805,10.747120123406184,-13.480128868127236,1.3471823374100382
30.98634106312012,2.058647554302886,27.214988016887386,6.96431646059597,-25.352758907265414,1.2280683759908624
17.177220022406885,2.823541643436108,18.15374292798404,11.019823633289535,-10.45199551215794,1.3821174469876238
20.0756928321552,3.342170544926505,25.33960462139692,9.939463532541575,-12.507301274055642,1.2767238067495608
32.77768700345618,4.276987326274872,11.303930771333231,7.993039726730914,-30.129732510751865,1.270358895408467
29.383574394876145,4.116385806163507,12.48233365742009,9.094954790954697,-22.371945691551534,1.34855380876381
35.22465050161908,2.3187493166799644,27.543869306462454,11.79344987836043,-19.954896540836177,1.3314256520963743
30.265021750998564,2.232575936852239,19.20174263043247,7.298621823794033,-14.525987426409472,1.2591495507834378
27.90008497464921,3.473168346891668,26.78335077757514,8.997212386464241,-12.858931258715131,1.4784720624449192
13.639173056154444,3.3302949311469567,30.79302800699795,9.746919336645725,-19.399549471112756,1.459504607463931
21.13471563417287,2.66594410357506,31.315560936902923,6.828087632853998,-34.12164492144461,1.2524559506470303
17.11411166562285,4.248632711384587,14.304191136611273,6.261132531739857,-22.96808876204677,1.348811858196487
16.46626892454651,4.318416023653883,22.157139308783663,6.080759717588828,-12.879911595341692,1.135425833794415
38.99582803204552,3.0065285958504067,28.34816809081216,7.948157139600097,-17.147759936393502,1.4769073808784152
22.258638769788025,4.225756392783801,29.34951490667276,6.443683766909192,-13.246451464763556,1.2486389354614382
36.7560847249416,2.959872235657432,29.61689951822194,10.822619715246688,-18.14800525693232,1.3665970719837528
29.188883388254578,3.8420420795742505,15.704183359514612,11.983917162970476,-33.89912475462568,1.2442547468466023
34.53097723615649,3.18985554386931,14.813370443094334,6.367822930406784,-10.799833594834734,1.4804596958440197
24.15978396052945,2.3064578912679576,24.7503117068424,8.596357655600638,-12.049536485758033,1.3736836436240758
28.154749705654098,4.319835503092554,28.527144943455493,6.154392737895448,-31.835511502184417,1.3117791458044477
24.437325595310934,3.1352414834438416,17.97848788835483,6.803945344543579,-32.18272082890628,1.3821952714267214
14.950864348902156,3.836217600806009,12.617628921560538,7.937535365464044,-21.523037488074497,1.2827250023609358
32.34442053013413,2.9179345360782305,27.918659572751935,8.362189278345898,-16.07372913607792,1.4834512256196473
19.29147892514004,2.047202196440587,17.492445784500113,11.63869767857184,-25.445669701543657,1.2021910512463931
11.266723016686356,2.2513258967295897,14.159068107793049,8.375020852541375,-31.590445911418943,1.1580982796469974
29.97319976367601,3.240548698724811,13.693088209928291,8.977665954344413,-22.236097530466136,1.2936974872921962
16.05593708939554,3.724910892815906,17.872738688167907,7.473500209643198,-26.56084659452569,1.3755940025489628
38.25848459343057,2.8368383164481976,24.81695164784364,6.0007508325394525,-26.20570111121688,1.4077969825116592
38.97878306977034,3.738721147944126,18.96005596734541,11.39600674039881,-18.875361578990447,1.1863637388592116
37.0188348704468,3.74658897357989,10.516546289835787,6.490288542217829,-12.859797519262404,1.415582283447466
20.60416203752551,3.759839768319577,12.422710866945277,11.785493046217375,-21.03520672860889,1.4264803985866974
10.681583789137775,3.231304635051271,17.262581179965476,6.785064624601562,-17.80993722925911,1.3421715912717662
38.3187724103058,4.287215375303759,26.4926120536773,9.629270884502642,-18.501325211968965,1.3422622810981413
22.63980556506389,3.222991294951539,12.462876836713344,11.996463527139822,-21.22134518607675,1.2883949522292806
38.80022673217201,3.1256629837415955,24.016421337517045,6.830787576418056,-27.231046360421747,1.257304252534719
39.81706644859718,2.4984520475265675,12.997146770600107,8.543658509638945,-25.55514537724403,1.3395947582051089
35.62720445156571,2.769137718390841,15.290383183734535,10.68254201382886,-27.1074050377396,1.384078397321122
19.80603531371297,2.1058362312957586,14.30471318889407,6.193140899099809,-12.062547587948629,1.3737197404858563
22.27861719138978,3.5838382340404253,11.680715889270262,10.138696506840269,-14.334533237238922,1.3957237502943225
35.813415446708575,2.621339359817732,26.78324543466476,6.482240027344797,-20.51631567871948,1.407115707250992
18.52593134054118,2.760388136213663,21.585088684650863,7.419120853639358,-12.193913225644984,1.2468228616844117
14.67663272391902,3.927036304160803,30.77633602243345,6.960456974960163,-12.83978267130055,1.2729753391624916
26.53932544264291,2.8180529579036344,12.472270999557924,11.444018589881615,-11.80764000620412,1.2800706195175786
38.3902730442938,2.6054897300328554,13.618323333451803,7.0827403006900855,-29.45565355861168,1.328397312839449
30.67194004642708,2.4226443728342644,17.661443283761265,6.242604573090944,-17.062424055902632,1.2471012617838748
27.757482872764754,3.9371460054548897,29.146649673470204,9.525754070686574,-19.76938750191245,1.2229809255059054
13.241105356196854,2.324265644975067,17.64397057889247,8.077085552458211,-16.65423405413482,1.1572073170753805
28.144536971506305,3.134384400625884,20.210467687467315,8.434237323848198,-28.41551590204282,1.34345930113835
40.27048359781434,3.267325290192986,17.540089157429115,6.714376469175281,-17.629773214042558,1.29736622095487
13.808701085835386,3.718474781714287,12.005607295025747,10.489406948599168,-24.754287118640324,1.2211513817609412
24.67546278538528,3.5832087058324884,33.48584057240468,9.609321897861108,-14.147705092342497,1.3248867233917536
35.666304730633,4.026801682362937,23.71347480177972,8.18530226848968,-15.115856870955676,1.3913229094541637
31.22853951817172,2.1118785848155954,29.69582970463742,7.029449662578816,-29.71605972852707,1.2883138320360192
31.57517279034709,2.741101811948493,26.4589273046324,9.560710435023363,-30.403618089917423,1.4140236693733452
31.328739511432435,2.7003352969384493,22.856356976549375,10.671583677044264,-17.05670696787835,1.4377721781884298
20.92587315809909,2.3650422639802704,12.241956416484502,7.874383703203169,-21.23812763179599,1.3834686822796332
19.13185183704313,2.722945634641108,26.06833863175761,6.155162301231583,-21.069852232948776,1.3393012235122894
34.588031314358545,2.7744132853572587,13.884258898420804,7.286063908517904,-16.187116913516135,1.441700839593073
34.43440172208681,3.304711154818696,20.359579233906917,10.094386913356976,-13.62573017445525,1.353584806744316
36.69698964874045,3.65926119731564,25.72782858701076,11.934578264741535,-29.02590248478208,1.3952894135823308
37.27911059676678,2.952751284029535,29.555725011803084,6.080257436452659,-21.111511330236247,1.2140097882262852
25.94989086002358,3.798675578283453,27.126129392715487,7.836921372792604,-14.27613226269807,1.3398163071042202
25.618756209980475,2.84041334644895,26.78833822636572,6.372125222693033,-13.180145720124935,1.515953251284338
33.347865040711966,2.725709193286901,13.726055229380188,7.898095726578193,-27.81476529153709,1.3570828906112626
